"id";"fecha";"importe";"tipoPago";"concepto";"polizas.id";"companias.id";"nroRecibo";"fechaVencimiento"
4131;30/1/2010 00:00:00;82,14;"P";"CUOTA 2";1490;;2;
4132;20/11/2009 00:00:00;91,07;"P";"CUOTA 8";1036;;8;
4133;20/11/2009 00:00:00;91,07;"P";"CUOTA 9";1036;;9;
4134;3/2/2010 00:00:00;90,99;"P";"CUOTA 10";1036;;10;
4135;20/11/2009 00:00:00;21,00;"P";"CUOTA 8";998;;8;
4136;20/11/2009 00:00:00;20,00;"P";"CUOTA 9";998;;9;
4137;3/2/2010 00:00:00;21,03;"P";"CUOTA 10";998;;10;
4138;3/2/2010 00:00:00;98,50;"P";"CUOTA 4";1273;;4;
4139;3/2/2010 00:00:00;98,50;"P";"CUOTA 5";1273;;5;
4140;3/2/2010 00:00:00;98,50;"P";"CUOTA 6";1273;;6;
4141;2/2/2010 00:00:00;108,42;"P";"CUOTA 1";1516;;1;
4142;22/1/2010 00:00:00;169,00;"P";"CUOTA 1";1584;;1;
4143;28/1/2010 00:00:00;327,44;"P";"CUOTA 4";1377;;4;
4144;30/1/2010 00:00:00;262,35;"P";"CUOTA 5";1341;;5;
4145;3/2/2010 00:00:00;285,80;"P";"CUOTA 4";1400;;4;
4146;8/1/2010 00:00:00;285,80;"P";"CUOTA 3";1400;;3;
4147;3/2/2010 00:00:00;250,80;"P";"CUOTA 3";1399;;3;
4148;3/2/2010 00:00:00;271,47;"P";"CUOTA 3";1442;;3;
4149;3/2/2010 00:00:00;250,54;"P";"ºCUOTA 4";1355;;4;
4150;15/12/2009 00:00:00;240,18;"P";"CUOTA 2";1354;;2;
4151;28/1/2010 00:00:00;240,18;"P";"CUOTA 3";1354;;3;
4152;3/2/2010 00:00:00;220,78;"P";"CUOTA 2";1525;;2;
4153;3/2/2010 00:00:00;319,51;"P";"CUOTA 1";1559;;1;
4154;4/2/2010 00:00:00;283,00;"P";"CUOTA 4";1353;;4;
4155;3/2/2010 00:00:00;271,00;"P";"CUOTA 5";1321;;5;
4156;3/2/2010 00:00:00;93,48;"P";"CUOTA 6";1280;;6;
4157;3/2/2010 00:00:00;133,99;"P";"CUOTA 2";1524;;2;
4158;4/2/2010 00:00:00;346,42;"P";"CUOTA 4";1387;;4;
4159;13/1/2010 00:00:00;270,00;"P";"CUOTA 1";1558;;1;
4160;26/1/2010 00:00:00;134,95;"P";"CUOTA 1";1496;;1;
4161;26/1/2010 00:00:00;134,95;"P";"CUOTA 2";1496;;2;
4162;26/1/2010 00:00:00;61,54;"P";"CUOTA 1";1495;;1;
4163;4/2/2010 00:00:00;253,00;"P";"CUOTA 5";1350;;5;
4164;5/2/2010 00:00:00;19,94;"P";"CUOTA 5";1346;;5;
4165;5/2/2010 00:00:00;157,10;"P";"CUOTA 5";1323;;5;
4166;5/2/2010 00:00:00;150,00;"P";"cuota 4";1357;;4;
4167;8/1/2010 00:00:00;182,00;"P";"cuota 1";1551;;1;
4168;8/2/2010 00:00:00;178,11;"P";"CUOTA 2";1551;;2;
4169;8/2/2010 00:00:00;155,00;"P";"CUOTA 12";964;;12;
4170;8/2/2010 00:00:00;225,11;"P";"CUOTA 5";1345;;5;
4171;8/2/2010 00:00:00;195,07;"P";"CUOTA 6";1253;;6;
4172;8/2/2010 00:00:00;183,00;"P";"CUOTA 5";1317;;5;
4173;8/2/2010 00:00:00;141,70;"P";"CUOTA 1";1562;;1;
4174;11/2/2010 00:00:00;434,37;"P";"CUOTA 3";1384;;3;
4175;9/2/2010 00:00:00;123,73;"P";"CUOTA 5";1313;;5;
4176;10/2/2010 00:00:00;86,53;"P";"CUOTA 4";1357;;4;
4177;15/2/2010 00:00:00;255,58;"P";"CUOTA 1";1560;;1;
4178;15/2/2010 00:00:00;153,00;"P";"CUOTA 2";1553;;2;
4179;15/2/2010 00:00:00;225,00;"P";"CUOTA 6";1265;;6;
4180;9/2/2010 00:00:00;211,00;"P";"CUOTA 3";1441;;3;
4181;8/2/2010 00:00:00;168,00;"P";"CUOTA 10";1065;;10;
4182;11/2/2010 00:00:00;195,00;"P";"CUOTA 2";1523;;2;
4183;11/2/2010 00:00:00;71,40;"P";"CUOTA 3";1470;;3;
4184;12/2/2010 00:00:00;194,00;"P";"cuota 7";1226;;7;
4185;17/2/2010 00:00:00;128,35;"P";"cuota 2";1477;;2;
4186;16/2/2010 00:00:00;146,87;"P";"CUOTA 6";1254;;6;
4187;18/2/2010 00:00:00;223,00;"P";"CUOTA 3";1446;;3;
4189;22/2/2010 00:00:00;124,00;"P";"CUOTA 3";1487;;3;
4190;22/2/2010 00:00:00;259,71;"P";"CUOTA 4";1358;;4;
4191;21/2/2010 00:00:00;250,10;"P";"CUOTA  4";1352;;4;
4192;23/11/2009 00:00:00;156,22;"P";"CUOTA 1";1383;;1;
4193;21/12/2009 00:00:00;156,24;"P";"CUOTA 2";1383;;2;
4194;21/1/2010 00:00:00;156,24;"P";"CUOTA 3";1383;;3;
4195;22/2/2010 00:00:00;156,24;"P";"CUOTA 4";1383;;4;
4196;22/2/2010 00:00:00;110,74;"P";"CUOTA 1";1565;;1;
4197;11/2/2010 00:00:00;259,88;"P";"CUOTA 2";1478;;2;
4198;15/1/2010 00:00:00;173,17;"P";"CUOTA 1";1519;;1;
4199;10/2/2010 00:00:00;172,00;"P";"CUOTA 2";1519;;2;
4200;12/2/2010 00:00:00;422,75;"P";"CUOTA 5";1432;;5;
4201;18/2/2010 00:00:00;391,00;"P";"CUOTA 6";1269;;6;
4202;10/2/2010 00:00:00;263,00;"P";"CUOTA 4";1445;;4;
4203;24/2/2010 00:00:00;324,00;"P";"CUOTA 5";1402;;5;
4204;24/2/2010 00:00:00;197,00;"P";"CUOTA 8";1141;;8;
4205;24/2/2010 00:00:00;227,72;"P";"CUOTA 2";1564;;2;
4206;26/2/2010 00:00:00;332,00;"P";"CUOTA 3";1484;;3;
4207;1/3/2010 00:00:00;163,48;"P";"CUOTA 5";1382;;5;
4208;2/3/2010 00:00:00;70,00;"P";"cuota 6";1485;;6;
4209;28/9/2009 00:00:00;70,00;"P";"CUOTA 1";1485;;1;
4210;5/11/2009 00:00:00;70,00;"P";"CUOTA 2";1485;;2;
4211;25/11/2009 00:00:00;70,00;"P";"CUOTA 3";1485;;3;
4212;20/1/2010 00:00:00;93,50;"P";"CUOTA 1";1539;;1;
4213;24/2/2010 00:00:00;93,50;"P";"CUOTA 2";1539;;2;
4214;20/1/2010 00:00:00;64,01;"P";"CUOTA 1";1504;;1;
4215;24/2/2010 00:00:00;64,01;"P";"CUOTA 2";1504;;2;
4216;20/1/2010 00:00:00;117,59;"P";"CUOTA 1";1505;;1;
4217;24/2/2010 00:00:00;117,59;"P";"CUOTA 2";1505;;2;
4218;24/2/2010 00:00:00;113,00;"P";"cuota 4";1380;;4;
4219;20/11/2009 00:00:00;116,07;"P";"cuota 1";1380;;1;
4220;16/12/2009 00:00:00;113,00;"P";"cuota 2";1380;;2;
4221;20/1/2010 00:00:00;113,00;"P";"CUOTA 3";1380;;3;
4222;24/2/2010 00:00:00;166,00;"P";"cuota 5";1404;;5;
4223;22/1/2008 00:00:00;158,88;"P";"CUOTA 4";445;;4;
5426;13/9/2010 00:00:00;62,65;"P";"CUOTA 8";1578;;8;
4224;14/2/2008 00:00:00;158,87;"P";"CUOTA 5";445;;5;
4225;28/3/2008 00:00:00;158,87;"P";"CUOTA 6";445;;6;
4226;16/3/2009 00:00:00;194,17;"P";"CUOTA 6";739;;6;
4227;16/12/2009 00:00:00;277,43;"P";"CUOTA 3";1343;;3;
4228;13/1/2010 00:00:00;277,43;"P";"CUOTA 4";1343;;4;
4229;24/2/2010 00:00:00;277,43;"P";"CUOTA 5";1343;;5;
4230;21/7/2009 00:00:00;332,00;"P";"CUOTA 11";651;;11;
4231;15/12/2009 00:00:00;391,00;"P";"CUOTA 4";1269;;4;
4232;13/1/2010 00:00:00;391,00;"P";"CUOTA 5";1269;;5;
4243;20/11/2009 00:00:00;247,11;"P";"CUOTA 3";1296;;3;
4244;22/12/2009 00:00:00;247,11;"P";"CUOTA 4";1296;;4;
4245;23/1/2010 00:00:00;247,11;"P";"CUOTA 5";1296;;5;
4246;24/2/2010 00:00:00;247,11;"P";"CUOTA 6";1296;;6;
4247;1/3/2010 00:00:00;358,84;"P";"CUOTA 7";1625;;7;
4248;26/2/2010 00:00:00;149,39;"P";"CUOTA 1";1636;;1;
4249;26/2/2010 00:00:00;149,39;"P";"CUOTA 2";1636;;2;
4250;28/11/2009 00:00:00;170,00;"P";"CUOTA 7";1066;;7;
4251;28/12/2009 00:00:00;170,00;"P";"CUOTA 8";1066;;8;
4252;28/1/2010 00:00:00;170,00;"P";"CUOTA 9";1066;;9;
4253;26/2/2010 00:00:00;170,00;"P";"CUOTA 10";1066;;10;
4254;28/11/2009 00:00:00;541,00;"P";"CUOTA 4";1228;;4;
4255;28/12/2009 00:00:00;541,00;"P";"CUOTA 5";1228;;5;
4256;28/1/2010 00:00:00;541,00;"P";"CUOTA 6";1228;;6;
4257;26/2/2010 00:00:00;541,00;"P";"CUOTA 7";1228;;7;
4258;25/1/2010 00:00:00;145,65;"P";"CUOTA 1";1605;;1;
4259;26/2/2010 00:00:00;145,64;"P";"CUOTA 2";1605;;2;
4260;26/2/2010 00:00:00;61,54;"P";"CUOTA 2";1495;;2;
4261;2/3/2010 00:00:00;93,48;"P";"CUOTA 7";1280;;7;
4262;2/11/2008 00:00:00;55,02;"P";"CUOTA 10";178;;10;
4265;2/2/2010 00:00:00;248,00;"P";"CUOTA 1";1593;;1;
4266;27/2/2010 00:00:00;249,27;"P";"CUOTA 2";1593;;2;
4267;27/2/2010 00:00:00;126,00;"P";"CUOTA 10";1128;;10;
4268;26/1/2010 00:00:00;539,00;"P";"CUOTA 1";1614;;1;
4269;24/2/2010 00:00:00;539,00;"P";"CUOTA 2";1614;;2;
4270;2/3/2010 00:00:00;117,00;"P";"CUOTA 11";1026;;11;
4271;2/3/2010 00:00:00;117,00;"P";"CUOTA 12";1026;;12;
4274;10/12/2009 00:00:00;244,00;"P";"CUOTA 5";1215;;5;
4275;10/1/2010 00:00:00;244,00;"P";"CUOTA 6";1215;;6;
4276;24/2/2010 00:00:00;245,67;"P";"CUOTA 3";1398;;3;
4277;27/1/2010 00:00:00;246,52;"P";"CUOTA 1";1522;;1;
4278;26/2/2010 00:00:00;246,52;"P";"CUOTA 2";1522;;2;
4279;25/11/2009 00:00:00;250,32;"P";"CUOTA 5";1146;;5;
4280;27/12/2009 00:00:00;250,32;"P";"CUOTA 6";1146;;6;
4281;28/12/2009 00:00:00;155,22;"P";"CUOTA 1";1468;;1;
4282;27/1/2010 00:00:00;154,00;"P";"CUOTA 2";1468;;2;
4283;26/2/2010 00:00:00;154,00;"P";"CUOTA 3";1468;;3;
4284;26/2/2010 00:00:00;203,00;"P";"CUOTA 10";1068;;10;
4285;28/11/2009 00:00:00;390,44;"P";"CUOTA 2";1340;;2;
4286;28/12/2009 00:00:00;390,44;"P";"CUOTA 3";1340;;3;
4287;27/1/2010 00:00:00;390,44;"P";"CUOTA 4";1340;;4;
4288;26/2/2010 00:00:00;390,44;"P";"CUOTA 5";1340;;5;
4289;28/11/2009 00:00:00;287,23;"P";"CUOTA 3";1320;;3;
4290;28/12/2009 00:00:00;287,23;"P";"CUOTA 4";1320;;4;
4291;27/1/2010 00:00:00;287,23;"P";"CUOTA 5";1320;;5;
4292;26/2/2010 00:00:00;287,23;"P";"CUOTA 6";1320;;6;
4293;26/2/2010 00:00:00;54,80;"P";"CUOTA 5";1365;;5;
4294;26/2/2010 00:00:00;414,75;"P";"CUOTA 5";1408;;5;
4295;26/2/2010 00:00:00;98,00;"P";"CUOTA 1";1581;;1;
4296;26/2/2010 00:00:00;98,00;"P";"CUOTA 2";1581;;2;
4297;2/3/2010 00:00:00;271,00;"P";"CUOTA 6";1321;;6;
4298;5/12/2009 00:00:00;271,00;"P";"CUOTA 3";1321;;3;
4299;6/1/2010 00:00:00;271,00;"P";"CUOTA 4";1321;;4;
5159;8/5/2010 00:00:00;207,00;"P";"CUOTA 3";1606;;3;
5160;16/6/2010 00:00:00;207,00;"P";"CUOTA 4";1606;;4;
5161;20/7/2010 00:00:00;207,00;"P";"CUOTA 5";1606;;5;
5162;20/6/2010 00:00:00;54,79;"P";"CUOTA 3";1863;;3;
4300;29/4/2009 00:00:00;252,33;"P";"CUOTA 6";754;;6;
4301;2/3/2010 00:00:00;319,51;"P";"CUOTA 2";1559;;2;
4302;2/3/2010 00:00:00;220,78;"P";"CUOTA 3";1525;;3;
4303;3/1/2010 00:00:00;220,78;"P";"CUOTA 1";1525;;1;
4304;5/12/2009 00:00:00;135,93;"P";"CUOTA 6";1147;;6;
4305;5/1/2010 00:00:00;133,99;"P";"CUOTA 1";1524;;1;
4306;2/3/2010 00:00:00;134,00;"P";"CUOTA 3";1524;;3;
4307;26/2/2010 00:00:00;327,44;"P";"CUOTA 5";1377;;5;
4308;5/2/2008 00:00:00;2033,86;"P";"CUOTA 1";222;;1;
4309;8/8/2009 00:00:00;2575,95;"P";"CUOTA 1";1164;;1;
4310;6/1/2010 00:00:00;240,87;"P";"CUOTA 1";1617;;1;
4311;27/1/2010 00:00:00;240,90;"P";"CUOTA 2";1617;;2;
4312;2/3/2010 00:00:00;240,90;"P";"CUOTA 3";1617;;3;
4313;27/1/2010 00:00:00;45,42;"P";"CUOTA 1";1619;;1;
4314;2/3/2010 00:00:00;45,42;"P";"CUOTA 2";1619;;2;
4315;2/3/2010 00:00:00;45,42;"P";"CUOTA 3";1619;;3;
4316;2/3/2010 00:00:00;-3,18;"P";"CUOTA 1";1620;;1;
4317;2/3/2010 00:00:00;-3,18;"P";"CUOTA 2";1620;;2;
4318;2/3/2010 00:00:00;-3,18;"P";"CUOTA 3";1620;;3;
4319;3/3/2010 00:00:00;253,00;"P";"CUOTA 6";1350;;6;
4320;24/2/2010 00:00:00;240,19;"P";"CUOTA 4";1354;;4;
4321;5/3/2010 00:00:00;157,10;"P";"CUOTA 6";1323;;6;
4322;5/3/2010 00:00:00;71,40;"P";"CUOTA 4";1470;;4;
4323;5/3/2010 00:00:00;141,70;"P";"CUOTA 2";1562;;2;
4324;5/3/2010 00:00:00;142,66;"P";"CUOTA 2";1545;;2;
4325;5/3/2010 00:00:00;236,53;"P";"CUOTA 5";1357;;5;
4326;11/2/2010 00:00:00;136,51;"P";"CUOTA1";1637;;1;
4327;5/3/2010 00:00:00;136,51;"P";"CUOTA 2";1637;;2;
4328;27/1/2010 00:00:00;177,66;"P";"CUOTA 3";1467;;3;
4329;8/3/2010 00:00:00;153,00;"P";"CUOTA 3";1553;;3;
4330;5/2/2010 00:00:00;232,75;"P";"CUOTA 1";1646;;1;
4331;8/3/2010 00:00:00;230,00;"P";"CUOTA 2";1646;;2;
4332;18/1/2010 00:00:00;192,68;"P";"CUOTA 1";1476;;1;
4333;8/3/2010 00:00:00;192,70;"P";"CUOTA 2";1476;;2;
4334;9/3/2010 00:00:00;183,00;"P";"cuota 6";1317;;6;
4335;5/3/2010 00:00:00;19,94;"P";"cuota 6";1346;;6;
4336;9/1/2010 00:00:00;135,00;"P";"CUOTA 1";1561;;1;
4337;24/2/2010 00:00:00;138,02;"P";"CUOTA 2";1561;;2;
4338;2/2/2010 00:00:00;464,34;"P";"CUOTA 1";1647;;1;
4339;24/2/2010 00:00:00;464,35;"P";"CUOTA 2";1647;;2;
4340;8/3/2010 00:00:00;1401,24;"C";"LOTE";;7;;
4341;11/3/2010 00:00:00;120,74;"P";"CUOTA 1";1550;;1;
4342;8/3/2010 00:00:00;219,00;"P";"CUOTA 4";1410;;4;
4343;3/2/2010 00:00:00;322,00;"P";"CUOTA 1";1657;;1;
4344;17/2/2010 00:00:00;141,71;"P";"CUOTA 1";1589;;1;
4345;10/3/2010 00:00:00;141,70;"P";"CUOTA 2";1589;;2;
4346;10/3/2010 00:00:00;172,00;"P";"CUOTA 3";1519;;3;
4347;10/3/2010 00:00:00;252,23;"P";"CUOTA 5";1348;;5;
4348;10/10/2010 00:00:00;422,75;"P";"CUOTA 6";1432;;6;
4349;12/3/2010 00:00:00;285,80;"P";"CUOTA 5";1400;;5;
4350;12/3/2010 00:00:00;238,57;"P";"CUOTA 1";1659;;1;
4351;15/3/2010 00:00:00;225,11;"P";"CUOTA 6";1345;;6;
4352;11/10/2009 00:00:00;422,75;"P";"CUOTA 1";1349;;1;
4353;15/3/2010 00:00:00;136,11;"P";"CUOTA 7";1298;;7;
4354;15/1/2010 00:00:00;469,40;"P";"CUOTA 1";1507;;1;
4355;2/2/2010 00:00:00;469,40;"P";"CUOTA 2";1507;;2;
4356;15/3/2010 00:00:00;469,40;"P";"CUOTA 3";1507;;3;
4357;15/3/2010 00:00:00;108,42;"P";"CUOTA 2";1516;;2;
4358;3/2/2010 00:00:00;59,92;"P";"CUOTA 7";1278;;7;
4359;9/3/2010 00:00:00;59,92;"P";"CUOTA 8";1278;;8;
4360;3/2/2010 00:00:00;62,66;"P";"CUOTA 1";1578;;1;
4361;9/3/2010 00:00:00;62,66;"P";"CUOTA 2";1578;;2;
4362;5/3/2010 00:00:00;135,79;"P";"CUOTA 1";1621;;1;
4363;3/2/2010 00:00:00;86,21;"P";"CUOTA 1";1675;;1;
4364;28/1/2010 00:00:00;132,17;"P";"CUOTA 1";1676;;1;
4365;26/2/2010 00:00:00;132,17;"P";"CUOTA 2";1676;;2;
4366;15/3/2010 00:00:00;233,40;"P";"CUOTA 1";1677;;1;
4367;17/3/2010 00:00:00;2919,23;"C";"LIQ. 14035";;8;;
4368;22/3/2010 00:00:00;1779,26;"C";"LOTE 279408";;7;;
4369;2/2/2010 00:00:00;78,42;"P";"CUOTA 1";1663;;1;
4370;10/3/2010 00:00:00;200,00;"P";"CUOTA 1";1396;;1;
4371;20/10/2009 00:00:00;189,00;"P";"CUOTA 5";1107;;5;
4372;5/12/2009 00:00:00;189,00;"P";"CUOTA 6";1107;;6;
4373;26/1/2010 00:00:00;2535,64;"P";"CUOTA 6";1706;;6;
4374;19/3/2010 00:00:00;223,00;"P";"CUOTA 4";1446;;4;
4375;19/3/2010 00:00:00;115,00;"P";"CUOTA 2";1565;;2;
4376;19/3/2010 00:00:00;250,95;"P";"CUOTA 1";1683;;1;
4377;22/3/2010 00:00:00;156,24;"P";"CUOTA 5";1383;;5;
4378;16/2/2010 00:00:00;110,74;"P";"CUOTA 1";1566;;1;
4379;25/3/2010 00:00:00;115,00;"P";"CUOTA 2";1566;;2;
4380;22/3/2010 00:00:00;225,74;"P";"CUOTA 1";1684;;1;
4381;23/3/2010 00:00:00;124,00;"P";"CUOTA 4";1487;;4;
4382;22/12/2009 00:00:00;124,00;"P";"CUOTA 1";1487;;1;
4383;20/1/2010 00:00:00;124,00;"P";"CUOTA 2";1487;;2;
4384;25/3/2010 00:00:00;136,50;"P";"CUOTA 3";1561;;3;
4385;25/2/2010 00:00:00;310,68;"P";"CUOTA 2";1543;;2;
4386;25/3/2010 00:00:00;310,68;"P";"CUOTA 3";1543;;3;
4387;9/11/2009 00:00:00;101,00;"P";"CUOTA 3";1259;;3;
4388;25/2/2010 00:00:00;101,00;"P";"CUOTA 7";1259;;7;
4389;25/3/2010 00:00:00;101,00;"P";"CUOTA 8";1259;;8;
4392;16/3/2010 00:00:00;166,00;"P";"CUOTA 6";1404;;6;
4393;26/3/2010 00:00:00;331,00;"P";"CUOTA 2";1657;;2;
4394;19/3/2010 00:00:00;245,67;"P";"CUOTA 4";1398;;4;
4395;17/3/2010 00:00:00;414,75;"P";"CUOTA 6";1408;;6;
4396;8/3/2010 00:00:00;205,00;"P";"CUOTA 1";1707;;1;
4398;26/3/2010 00:00:00;126,00;"P";"CUOTA 10";1123;;10;
4399;5/4/2010 00:00:00;135,79;"P";"CUOTA 2";1621;;2;
4400;22/3/2010 00:00:00;82,14;"P";"CUOTA 3";1490;;3;
4401;31/3/2010 00:00:00;358,84;"P";"CUOTA 8";1625;;8;
